datum,stijl,bezetting,Liederen
2023-01-01,,,antwoordlied: ps. 138: 1 2 nieuwe psalmberijming,antwoordlied: nlb 513:1-4 (god heeft het eerste woord),slotlied: nlb psalm 90a: 1 3 5 6
2023-03-12,,,psalm 121 (opw. 640),opw. 194 – u maakt ons één,opw. 399 – vader god ik vaag me af,opw. 797 – breng ons samen,slotlied: opw. 430 – heer ik prijs uw grote naam
2023-03-19,,,psalm 84 (opw. 715),psalm project 136,opw. 785 – fundament
2023-03-26,,,psalm 16:1-3 nieuwe psalmberijming,psalm 130 :1-2 nieuwe psalmberijming,nlb 804,als amen: gezang 157 : 3
2023-04-02,,,lied: hosanna (opw. 685),lied: fundament (opw. 785),lied: heer u bent welkom (opw. 573),lied: een toekomst vol van hoop,collecten (sons of korah psalm 24),kinderen komen terug van de chrisclub en laten hun palmpaastakken zien.  lied: ‘meer en meer’ (opw. 181),slotlied: juich want jezus is heer!
2023-04-07,,,welkom en openingsgebed (zoals in de vespers: gesproken met woord en antwoord teksten via de beamerscherm).  lied: nlb 556 (‘alles wat over ons geschreven staat’),psalm en lezingen: (orgelspel),dnp psalm 22: 1,gk psalm 22: 2,gk psalm 22: 3,gk psalm 22: 12,gk psalm 22: 4 5,gk psalm 22: 9,dnp psalm 22: 3,gk psalm 22: 8,dnp psalm 22: 7 (stilte),lied: nlb 835 (‘jezus ga ons voor’)
2023-04-09,,,terwijl het paaslicht wordt binnengebracht en de nieuwe paaskaars wordt ontstoken zingen we: 'morning has broken' en 'licht van de wereld.',welkom belijdenis van afhankelijkheid en paasgroet. lied: 'daar juicht een toon.',lied: 'juicht want jezus is heer.',kindermoment en kinderlied: 'meer en meer.',gebed voor de opening van het woord. bijbellezingen: johannes 201-18 en kolossenzen 31-11. lied: 'omdat hij leeft.',preek. lied: 'christus onze heer verrees.'
2023-04-16,,,we zingen: psalm 30: 1 2 (allen) 3 (mannen) 4 (vrouwen/kinderen) 5 (allen),we zingen: psalm 32,we zingen: lied 885: groot is uw trouw o heer,we zingen: opwekking 58: vrede zij u
2023-04-23,,,openingslied:  10.000 redenen,lied:  jezus alleen,lied: psalm 68 (gereformeerd kerkboek) vers 23 en 8,collecten (met lied:  agnus dei,slotlied:  zegekroon
2023-04-30,,,openingslied:  ik heb mijn ogen (opw. 640),lied:  vul dit huis met uw glorie (opw. 815),lied:  machtige heer (opw. 598),lied:  als een hert (opw. 281),lied:  reckless love,collecten  (sons of korah psalm 1),slotlied:  laat het feest zijn in de huizen (opw. 553)
2023-05-07,,,nlb 632: ‘dit is de dag die de heer heeft gemaakt en gegeven.’,psalm 133 (dnp),lied: ’thy hand o good has guided’,lied: ’samen in de naam van jezus’,lied: ’toekomst vol van hoop’ (sela)
2023-05-14,,,lied: psalm 136 (the psalm project),lied: kom tot de vader (opw. 599),inleiding op de heilige doop gevolgd door: lied: ‘doop’ (sela),bediening van de h. doop gevolgd door: lied: heer u bent altijd bij mij (opw. 518),antwoordlied: psalm 32 (psalm project),slotlied: toekomst vol van hoop (sela)
2023-05-18,,,lied: heer we kijken omhoog (sela),lied: abba vader (opw. 136),lied: wees stil voor het aangezicht van god,lied: psalm 68: 8 13 (gereformeerd kerkboek),voorbeden en collecte (collectelied: licht van de wereld),lied: heer uw licht en uw liefde
2023-05-21,,,zingen: lb 217:1-5,zingen: ps 109:1 2 8 (dnp),zingen: gk 226:1 2 4,zingen: gk 175a,zingen: lb 412:2 ps 89:5 (dnp)
2023-05-28,,,eerste lied: ‘breng ons samen’ (sela),lied: 'open the eyes of my heart lord' (en + nl) 'schijn met uw licht in mijn hart',antwoordlied: 'adonai' (opw. 669),preek: haak aan doe mee! - de pinksterpreek van petrus. kinderlied: ‘laat zo je licht maar schijnen’,lied: psalm 42 (opw. 281) - als een hert,wees mijn verlangen (o heer van mijn hart opw. 520),slotlied: laat heel de wereld het zien (opw. 276)
2023-06-04,,,lied openingslied: opw 785 fundament,antwoordlied pvn 16 - ik val niet uit zijn hand,lied babylon (matthijn buwalda),antwoordlied maak ons hart onrustig - schrijvers voor gerechtigheid,slotlied zegekroon
2023-06-11,,,openingslied:  ik wil juichen voor u mijn heer. (opw. 589),kinderlied:  hij is de zoon van god (opw. 141),gebed en kinderen naar de cc. leefregel:  psalm 19:8-15,antwoordlied:  in de hemel is de heer,antwoordlied:  samen in de naam van jezus (opw. 167),collectelied:  i speak jesus,slotlied:  over al wat leeft (opw. 569)
2023-06-18,,,lied 971 (nlb),lied: ‘heer ik kom tot u hoor naar mijn gebed’,psalm 87 (dnp),lied: ‘samen in de naam van jezus’,lied: ‘wij kiezen voor de vrijheid’
2023-06-25,,,lied: 'ik hef mijn ogen' (psalm 121/opw. 640),lied: 'create in me a clean heart',lied: 'adem om van u te zingen' (psalm 145/pvn),lied: 'neem mijn leven laat het heer',slotlied: 'vrede van god' (opw. 602)
2023-07-02,,,lied: onze schuilplaats is god - mozaiek worship,lied: aan uw voeten heer - opw 462,lied: god maakt vrij - opw 720,voorbeden & collecte (lied tijdens collecte: als een hert dat verlangt naar water - opw 281),lied: lopen op het water - opw 789,dankzegging: loof de heer - psalm project 136,sotied: mijn verlosser leeft - opw 554
2023-07-09,,,zingen: nieuw liedboek 314: 1 2 en 3 (,maar als verstandige mensen. gebruik uw dagen goed want we leven in een slechte tijd.     wees niet onverstandig maar probeer te begrijpen wat de heer wil.  zingen: opwekking 194 (,zingen: psalm 133 : 1 2 (nieuwe psalmberijming),zingen: opwekking 378 : 1 2 3 4 en 5 (,zingen: nieuw liedboek 834 : 1 2 en 3 (,zingen: nieuw liedboek 425 (
2023-07-16,,,lied: dank u voor deze nieuwe morgen,lied: wij zijn als adem u was er altijd - opw 558,lied: licht aan (deze dingen wil god graag) - schrijvers voor gerechtigheid,lied: mijn jezus mijn redder (juich voor de heer) - opw 461,slotwoord uit psalm 103,slotlied: the blessing - cody carnes kari jobe
2023-07-16,,,lied: dank u voor deze nieuwe morgen,lied: wij zijn als adem u was er altijd - opw 558,lied: licht aan (deze dingen wil god graag) - schrijvers voor gerechtigheid,lied: mijn jezus mijn redder (juich voor de heer) - opw 461,slotwoord uit psalm 103,slotlied: the blessing - cody carnes kari jobe
2023-07-23,,,lied: dit is de dag,lied: psalm 33: 12 en 3,lied: psalm 146: 13 en 4,lied: ps. 146: 25,lied: psalm 2: 1 en 2,lied: psalm 33: 45 en 6
2023-07-30,,,lied pvn 16 (ik val niet uit zijn hand),lied pvn 130 (uit de diepten),lied opw 733 (tienduizend redenen),lied opw 599 (kom tot de vader),lied opw 595 (licht van de wereld)
2023-08-06,,,psalm 931-3 (nieuwe psalmberijming),lied 7: 1 en 4 (liedboek voor de kerken),psalm 404 (nieuwe psalmberijming),psalm 21-2 (nieuwe psalmberijming),gezang 139: 3 en 5 (gereformeerd kerkboek),psalm 362 (nieuwe psalmberijming)
2023-08-13,,,lied: ‘god ik adem om van u te zingen’ (psalmen voor nu 145),lied: 'uit de diepte' (psalmen voor nu 130),lied: 'loof de heer mijn ziel' (psalm 103 psalm project),lied: door de wereld gaat een woord (lvk 802: 1 2 4),lied: god van licht (opw. 807)
2023-08-20,,,opw. 638: prijs adonai,geloofsbelijdenis gevolgd door:  opw. 263: er is een verlosser,lied: u bent mijn schuilplaats heer,psalm 32 (dnp) gevolgd door opw. 767 (familie),slotlied: wij blijven geloven
2023-08-27,,,lied: mijn hulp is van u heer (opw. 640),leefregel gevolgd door:  lied: 'heer ik kom tot u hoor naar mijn gebed.'  (kinderen gaan naar de chrisclub),lied: mijn jezus mijn redder (juich voor de heer - opw 461),voorbede en collecte (lied tijdens collecte: chris tomlin: holy forever),viering van het heilig avondmaal. tijdens de viering zingen we: 'familie'; 'er is een verlosser' en 'u bent mijn schuiplaats heer'). dankzegging na de viering: psalm 103 vers 1 en 3 (gk).   slotlied: houd vol (opw. 798)
2023-09-03,kb,juliëtte+ jonathan jr,openingslied:  met open armen,welkom belijdenis(lied):  ik geloof in god de vader,kinderlied:  liefde blijdschap vrede,lied ter voorbereiding op de lezing:  wees stil voor het aangezicht van god,antwoordlied:  mijn verlosser leeft,voorbede en collecte  (lied tijdens collecte: licht van de wereld),slotlied:  juicht want jezus is heer
2023-09-10,band,abba,psalm 121 (opw. 640),lied: laat ons samen één zijn (sela),na de doop: zegekroon (opw. 764),antwoordlied: breng ons samen (opw. 797),voorbeden en collecte (tijdens collecte: heer vergeef ons - svg),slotlied: toekomst vol van hoop
2023-09-17,orgel,mattijs,lied: psalm 27 : 1 2 (dnp),lied: liedboek 38 : 1 4,lied: psalm 102 : 1 4 (dnp),lied: opwekking 378,lied: gezang 864 : 1 2
2023-09-24,kb,luuk,openingslied: ‘groot is uw trouw o heer’,lied: ‘heer u bent mijn leven de grond waarop ik sta',kinderen gaan naar de chrisclub (lied: 'laat de kinderen tot mij komen'),psalm 84,dankzegging: psalm 136 (the psalm project)
2023-10-01,band,a cappella,opw 815:  vul dit huis met uw glorie,opw 174:  juicht want jezus is heer,opw 638:  prijs adonai,lied  “in de hemel is de heer”,opw 585:  er is een dag
2023-10-08,orgel,arjan,lied: dank u voor deze nieuwe morgen (nlb 218),lied: psalm 150 (nlb 150a: ‘geprezen zij god’),kinderlied: '7 maal 70 maal' (elly & rikkert),lied: psalm 95:12 (,lied: 'genade zo oneindig groot' (nl vertaling van ‘amazing grace’),slotlied: 'ga nu heen in vrede' (uit de bundel van joh. de heer op de wijs van ‘land of hope and glory’)
2023-10-15,band,vgsd,start: we oefenen het lied ‘dan bent u met ons’ (schrijvers voor gerechtigheid),lied: 'heer uw licht en uw liefde schijnen' (opw. 334),lied: ‘heer onze god hoe heerlijk is uw naam’ (opw. 70),lied: 'dan bent u met ons',lied: 'zie de zon zie de maan',bijbellezing (ii): psalm 8,psalm 24:1-3 (dnp),collecte (tijdens collecte: 'glorie heeft een naam'),slotlied: 'wij blijven geloven'
2023-10-22,orgel,jan,lied: 'zomaar een dak' (nlb 276),lied: 'geef vrede heer geef vrede' (nlb 1010),lied: ‘zoek eerst het koninkrijk van god’ (canon),psalm 138 (dnp),inleiding op de viering van het heilig avondmaal gevolgd door:  lied: 'genadig heer' (nlb 3811-5),dankzegging (en slotlied): psalm 103 (nlb 103c in wisselzang)
2023-10-29,kb,marloes,zingen votum en groet (sela),zingen : psalmen van nu 130:  uit de diepte roep ik u,luisterlied:  nog altijd wie u was,zingen: opwekking 407:  hoe groot zijt gij,zingen: opwekking 770:  ik zal er zijn  (sela),zingen: gezang 416:  ga met god en hij zal met je zijn
2023-11-05,band,cornerstone,lied: 10.000 redenen,lied: 'dankt dankt nu allen god',lied: 'dank u voor deze nieuwe morgen',bijbellezingen: micha 61-8 en 1 tim. 41-5,antwoordlied: psalm 67 (dnp),dankgebeden (met refrein uit ps. 67),slotlied: 'toekomst vol van hoop'
2023-11-12,kb,marnix,lied: 'onze schuilplaats',lied: 'hier is mijn hart heer',lied: 'licht aan',slotlied: psalm 98 (pvn)
2023-11-14,,,
2023-11-19,orgel,mattijs,psalm 121 vers 1 als votum,psalm 146 vers 1 t/m 3,lied 1005 zoekend naar licht couplet 1 t/m 5,zingen: psalm 2 vers 1 en 2,lied: ik geloof in god de vader couplet 1 t/m 3,lied: ik geloof in god de vader 4
2023-11-26,band,abba,lied:  verwachten  (sela),lied:  heer u bent mijn leven  (vs. 1 en 4),kinderlied:  ‘k stel mijn vertrouwen op de heer mijn god,bijbellezing: psalm 42,preek: lessen van de ziel uit psalm 42,lied:  op u alleen mijn licht mijn kracht stel ik mijn hoop u zorgt voor mij . collecten,gedenken (daarbij:  psalm 121   de mensen die we missen,). slotlied:  toekomst vol van hoop
2023-12-01,,,bruidspaar komt samen binnen (lied:  elohim,lied:  u maakt ons één,antwoordlied:  toon mijn liefde,lied:  gebed om zegen,lied:  de zegen,slotlied:  our god is an awesome god,[uitlooplied:  goodness of god]
2023-12-03,orgel,jan,zingen: psalm 96:1245 (npb),zingen: kom tot ons heer (sela themalied),zingen: gezang 439 (nieuweliedboek),zingen: gezang 78 (oude liedboek 1973),zingen: gezang 444 (nieuweliedboek)
2023-12-10,kb,luuk,adventslied: kom tot ons heer,lied: onze schuilplaats,lied: way maker,bijbellezingen: psalm 13:1-6,antwoordlied: psalm 13  (opw 778),slotlied: 'our god'
2023-12-17,band,a capella,adventslied:  kom tot ons heer  (sela),lied:  we are one in the spirit  (opw. 8),lied:  zegenwens  (elly & rickert),antwoordlied:  op u alleen  (nlb 939),slotlied:  god ik adem om van u te zingen  (psalmen voor nu 145)
2023-12-23,,,
2023-12-24,kb,juliëtte e.a.,lied: kom tot ons heer (sela),lied: 10.000 redenen (opwekking 733),lied: loof de heer mijn ziel (psalm project 103),lied: licht van de wereld (opwekking 595),lied: my light house
2023-12-24,orgel,jan,zingen : once in royal david’s city,zingen : op aarde plant het kwaad zich voort / o kom o kom immanuël,zingen : inspired by love and anger,zingen:  als een hert dat verlangt naar water / as the dear pants fort he water,zingen:  a great and mighty wonder (es ist ein ros entsprungen),zingen : mijn ziel maakt groot de heer,zingen:  o kindeke klein o kindeke teer,zingen : hoor de engelen zingen de eer,zingen : nu zijt wellekome,zingen : komt allen tezamen / o come all ye faithful
2023-12-25,band,cornerstone,lied: 'joy to the world/ god maakt vrij.',gebed en bijbellezingen: johannes 114-18 en galaten 44-7,lied: ‘nu is het feest het is zover.’,lied: ‘vrolijk kerstfeest iedereen’ en ‘ere zij god’
2023-12-31,orgel,christoffel,psalm 93 (dnp),lied: ‘god is getrouw zijn plannen falen niet’ (gkb 250:13),gebed en bijbellezingen: fil. 410-20 en lucas 168-79,lied: 'wij trekken in een lange stoet' (nlb 506),viering heilig avondmaal: inleiding - lied: 'jezus leeft in eeuwigheid' (gk 228) - gebed - opwekking en viering. dank- en slotlied: ‘dank dank nu allen god’ (nlb 704)
2024-01-07,kb,martien,lied: onze hulp en onze verwachting (sela),lied: hoe groot zijt gij (opw 407),lied: eén ding vraag ik (psalm 27:2 de nieuwe psalmberijming),lied: op u alleen (nieuwe liedboek 939),lied: gebed om zegen (opwekking 710),lied: ga met god en hij zal met je zijn (liedboek 416)
2024-01-14,band,vgsd,lied:  juicht want jezus is heer!,lied:  uw woord is een lamp voor mijn voet  (kinderen gaan naar de chrisclub),lied:  psalmen voor nu 121,lied:  prijs adonai  (opw. 638),slotlied:  regeer in mij  (opw. 569)
2024-01-21,orgel,arjan,zingen: psalm 121:1 en 4,zingen: gk168: 1-4 (vader vol van vrees en schaamte),zingen: nlb 675: 1 en 2 (geest van hierboven),zingen: gk177:1-4 (heer u bent mijn leven),zingen: nlb 103c: 1 2 en 5 (loof de koning heel mijn wezen)
2024-01-28,band,abba,lied: 'in de naam van de vader' (opw. 720),lied: 'ik geloof in god de vader' (opw. 347),antwoordlied: 'op u alleen' (nlb 939),luisterlied: 'above all',zegenlied  (opw. 710),gebed en viering (lied: ‘aan uw tafel’ sela),dankzegging: psalm 136 (psalm project),slotlied: ‘er is een dag’
2024-02-04,kb,marlies+ pieter+ bert,psalm 133 (psalmen voor nu),jezus vol liefde  gezang 233 in canon,king of kings  opwekking 137,komt laat ons vrolijk zingen  gezang 254,dank dankt nu allen god  nieuw liedboek 704
2024-02-11,kb,arend,lied: 'k stel mijn vertrouwen in de heer mijn god (in canon),slotlied: samen in de naam van jezus
2024-02-14,orgel,mattijs,psalm 130,psalm 103
2024-02-18,band,cornerstone,lied: kom nu is de tijd (opw 539),lied: heer u bent mijn leven (vers 1 en 3),kinderlied: hij is de rots!,lied: fundament (opw. 785),lied: psalm 62:34 (dnb),slotlied: vervuld van gods zegen (liedboek 425)
2024-02-25,kb,koos,openingslied: opw. 276 'groot is de heer',opw. 464 'weest stil voor het aangezicht van god want heilig is de heer',lied: opw. 840 'heer ik wacht op u',pvn 145 'god ik adem om van u te zingen',lied: opw 268 'hij kwam bij ons heel gewoon',lied: opw. 807 ‘god van licht’
2024-03-03,orgel,christoffel,lied: psalm 95:1 en 2 (dnp),lied: psalm 95:3 (dnp),lied: alles wat over ons geschreven staat (nlb 556),lied: eens komt de grote zomer (nlb 747:1247),lied: heer wij komen vol verlangen (gezang 360:12),dankzegging en slotlied: heer onze god geprezen zij (,nlb 870:1-3 en 6-8)
2024-03-10,kb,juliëtte,lied: zie hoe jezus daar loopt (opwekking 614),lied: create in me a clean heart (naar psalm 51 / opwekking 389),antwoordlied: ik zal er zijn (sela),lied: mijn hulp is van u heer (naar psalm 121 / opwekking 640),slotlied: god ik adem om van u te zingen (psalm 145 / opwekking 734)
2024-03-13,,,
2024-03-17,band,vgsd,zingen:  opwekking 539: “kom nu is de tijd”.  geloofsbelijdenis,zingen: tot zeven maal zeventig maal (elly en rikkert),zingen: psalm 103: 1 en 3 (nieuwe psalmberijming),amenlied: opwekking 629: “als er vergeving is”.  collecte,zingen: opwekking 811: “witter dan sneeuw”.  mededelingen,slotlied: groot is uw trouw o heer
2024-03-24,orgel,arjan,psalm 118 (dnp): vers 56 en 7,psalm 117d: 'laudate omnes gentes!'  (kinderen gaan naar de chrisclub),lied: 'alles wat over ons geschreven is' (nlb 556 vers 1 en 5),lied: 'dit is een dag van zingen' (nlb 552),slotlied: ‘eens als de bazuinen klinken’
2024-03-25,,jan,2024-03-27,,sander,2024-03-29,kb,arend,lied: uw genade is mij genoeg (opw. 614),luisterlied: angnus dei (sela),lied: geef vrede heer geef vrede,slotlied: jezus' leven van ons leven (nlb 575:126)
2024-03-31,band,a capella,lied: morning has broken. tijdens het eerste lied wordt het paaslicht binnengebracht.   welkom en verdere opening van de dienst,lied: juicht want jezus is heer/hij is verheerlijkt,antwoordlied: u bent heilig (opw. 609 “... en ik leef alleen voor u”),antwoordlied: mijn verlosser leeft!,lied na de doop: oceans (where feet may fail),inleiding op het heilig avondmaal.   lied: aan uw tafel (sela),dankzegging en slotlied: u zij de glorie / a toi la gloire / thine be the glory (213)
2024-04-07,kb,luuk,we zingen: psalm 32 `gelukkig wie door god is vrijgesproken’,we zingen: gezang 462 `ontwaak gij die slaapt’,gesprekje met de kinderen vervolgens zingen we: `weet je dat de lente komt?’,we zingen: opwekking 427 'maak mij rein voor u',we zingen: opwekking 136 'abba vader'
2024-04-12,orgel,mattijs,
2024-04-14,band,vgsd,lied: psalm 92:12 (dnp),geloofsbelijdenis gevolgd door:  ‘ontwaak gij die slaapt’ (uit het oude liedboek gezang 462 vers 12 en 4),psalm 72:7 (dnp),psalm 91:134 (dnp),aankondigingen collecten en voorbeden afsluiten met:  nlb 240 (wisselzang),slotlied: christus onze heer verrees (nlb 624)
2024-04-21,kb,lineke,
2024-04-28,,,opw 349 hij is verheerlijkt,opw 575 jezus alleen,kinderlied: ik volg de heer,psalm 23 (psalternatief),slotlied: opw 764 zegekroon
2024-05-05,kb,marnix,opw. 281/psalm 42: als een hert,psalm 1 (dnp),nlb 708:6 (6e couplet van het wilhelmus),opw. 595: licht van de wereld,opw. 720: god maakt vrij
2024-05-09,orgel,jan,openingspsalm: psalm 47 (dnp),lied: al heeft hij ons verlaten (nlb 663),lied: thy hand o god has guided (vers 1),lied: thy hand o god has guided (vers 3),psalm 118:1267 (dnp),slotlied: nlb 675:1
2024-05-12,band,cornerstone,zingen psalmproject 27,zingen gezang 449 (liedboek 1973),kinderlied vertel het aan de mensen,zingen psalm 68:6a/7b (dnp),zingen opwekking 689
2024-05-19,band,abba,lied: hoe groot is uw trouw o heer (opw. 708),lied: kom heilige geest (sela),lied: geest van hierboven (nlb 675:1),lied: heer u doorgrondt en kent mij (opw. 518/psalm 139),lied: familie (opw. 767/psalm 133),dankzegging en slotlied: mijn jezus mijn redder (opw. 461)
2024-05-26,orgel,christoffel,psalm 100:123 (dnp) ‘juich heel de aarde voor de heer’,psalm 146:345 (dnp) ‘wie op jakobus god blijft bouwen’,opwekking 805 ‘maak ons hart onrustig god’
2024-06-02,kb,a capella kb,psalmen voor nu 121,lied: agnus dei (michael w smith | hallelujah - for the lord god almighty reigns),lied voorafgaand aan de bijbellezing: verwachten (sela - opw. 780),lied: opw. 427 - maak mij rein voor u.  collecte,slotlied: hoor ons loflied heer! (opw. 553)
2024-06-07,,,lied - met open armen (svg),lezen - psalm 37: 1-6,lied - wat de toekomst brengen mogen (reisgenoten),antwoordlied - onze schuilplaats is god (mozaiek worship),zegenlied - the blessing,slotlied - adembenemend (opwekking),lied - zegenkroon (opwekking)
2024-06-09,band,abba,lied: - kom nu is de tijd - opwekking 539,lied. still my soul be still / stil mijn ziel wees stil - opwekking 717,lied. here's my heart lord - opwekking 802,lied: fundament - opwekking 785,lied: heer wijs mij uw weg - sela / opwekking 687,collecte + lied band: build my life - pat barrett,lied: god van licht / my lighthouse - opwekking 807
2024-06-16,orgel,mattijs,openingslied: ‘groot is uw trouw o heer’ (nlb 885),antwoord: ‘father we love you’ (nlb 875)  (met de kinderen),lied: ‘als een hert dat verlangt naar water’,antwoord: psalm 42:1-3 (dnp),slotlied: psalm 150 (nlb 150a)
2024-06-23,kb,juliëtte,zingen: nlb 216: 1-3 (dit is een morgen als ooit de eerste),zingen: psalmen voor nu 16 (ik val niet uit uw hand),zingen: psalm 42:1-3 (de nieuwe psalmberijming),zingen: psalm 42:4-6 (de nieuwe psalmberijming),zingen: op toonhoogte 220 (wij blijven geloven),zingen: opwekking 313 (hou vol)
2024-06-30,band,cornerstone,lied: 10.000 reasons (bless the lord - opw. 733),lied: juicht want jezus is heer,lied: in de hemel is de heer,lied: toon mijn liefde (opw. 705),lied: regeer in mij,dankzegging en slotlied: psalm 68:8 (tekst gereformeerd kerkboek)
2024-07-07,orgel,jan,psalm 100 (dnp),lied: glorie aan god,psalm 127:12 (dnp),psalm 134 (dnp),mededelingen (bij overlijden bram de boer: psalm 139:5 en 6 dnp),slotlied: psalm 150 (nlb 150a: geprezen zij god)
2024-07-14,band,a capella,lied: 10.000 redenen,lied: we are one in the spirit,voor de opening van het woord: 'als een hert' (psalm 42),lied: heer u bent mijn leven,slotlied: loof de heer (want hij is goed) psalm project 136
2024-07-21,kb,martien,lezen ps 131 / mc 10 13-16 / matt 11 28-30;,psalm project 27 (wacht op de heer);,opw. 244 (welzalig de man die niet wandelt);
2024-07-28,orgel,mattijs,zingen 1 (gkb 161:1 en 3 heer u bent mijn leven),zingen 2 (gkb psalm 51 : 1 5),zingen 3 (gkb 118 : 1 – 3 god is getrouw zijn plannen falen niet),zingen 4 (opw 311 k’ heb geloofd en daarom zing ik),zingen 5 (lbk 416 ga met god en hij zal met je zijn)
2024-08-04,kb,arend,lied 1: opw 430 (heer ik prijs uw grote naam),lied 2: opw 462 (aan uw voeten heer),lied 3: opw 585 (er is een dag),lied 4: opw 595 (licht van de wereld),collecte (collectelied: dan bent u bij ons – schrijvers voor gerechtigheid),lied 5: opw 832 (jezus overwinnaar)
2024-08-11,kb,koos,zingen:  dit is morgen als eens de eerste (nlb 216),lezen: galaten 5 22-23; psalm 103  zingen: lb 103c 1.2.3 (loof de koning heel mijn wezen),zingen: laat het huis gevuld zijn (hh 232),zingen: nlb 1005 (christus ons licht),zingen: nlb 885 (groot is uw trouw o heer)
2024-08-18,orgel,arjan,psalm 84:12 (dnp),lied: heer ik kom tot u  (met de kinderen),lied: ‘k stel mijn vertrouwen op de heer mijn god (3x in canon),lied: ik zal er zijn (sela),slotlied: heer u bent mijn leven
2024-08-25,band,vgsd,lied: 'met open armen',antwoordlied: ‘vader u bent goed’,voorbereidingslied: ‘aan uw voeten heer’,slotlied: 'regeer in mij!'
2024-09-01,band,cornerstone,lied: 'samen in de naam van jezus',luisterlied: 'boven alle onrust uit',psalm 105:5 (gereformeerd kerkboek),lied: 'familie',slotlied: houd vol
2024-09-07,,,
2024-09-08,orgel/kb,christoffel+ juliette,lied: 'breng ons samen' (sela),lied: 'machtig god sterke rots' (2x),na de bevestiging: psalm 134,na de verkondiging: ‘thy hand o god has guided’ (3 coupletten),slotlied: houd vol! (opw. 798)
2024-09-13,,,
2024-09-15,kb,marlies+ pieter+ eveline+ loes,antwoordlied:     opwekking 464    wees stil voor het aangezicht van god,antwoordlied:        psalm 122 : 1.3. (dnp),antwoordlied    opwekking 623  laat het huis,collecte met muziek:    psalmen voor nu 84     wat hou ik van uw huis,slotlied        alles wat adem heeft (sela)
2024-09-22,orgel,jan,lied 150a,lied 289,opwekking 575,lied:  bread of the world in mercy broken,lied 978
2024-09-29,band,a capella,opwekking 638 (prijs adonai),psalm 2 (wat willen alle wereldleiders toch?),opwekking 334 (heer uw licht en uw liefde schijnen),opwekking 354 (glorie aan god)
2024-10-06,kb,arend,psalm 84 (pvn) - wat hou ik van uw huis,lied: licht van de wereld (opw. 595),antwoordlied: psalm 105:3 (dnp),lied: lopen op het water,collecte (en collectelied 'hier is mijn hart heer' opw. 802),slotlied: wees mijn verlangen (opw. 520)
